track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2okcO5ZSjMwCl3kBOZujX9,The Planet Smashers,Unstoppable,Police the Nation,31,158946,False,0.753,0.958,11,-4.088,0,0.0504,0.0449,0.0,0.383,0.964,167.944,4,Rock
38fIaph07Kd8ZIN6l17ZJs,Metallica,Kill 'Em All (Remastered),Whiplash - Remastered,62,248546,True,0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,4,Rock
6xpRP39Y9wfn7Son1npnlO,salem ilese,Weihnachtspop 2022,Thank You Note,0,156265,False,0.637,0.705,10,-7.546,0,0.0502,0.121,0.0,0.0857,0.553,158.013,4,Rock
7c6AxRHaO6nfzhOxLShc94,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Ladrón de Mi Cerebro,47,214053,False,0.566,0.784,9,-7.609,1,0.0294,0.0875,0.00792,0.115,0.572,109.851,4,Rock
03pgAGtsNrSoZtXDUR1Rom,Marvin Gaye,Christmas Soul Classics,Purple Snowflakes,0,171920,False,0.607,0.481,7,-9.347,0,0.0269,0.404,0.0,0.107,0.78,109.403,4,Rock
5wld1yDuuHP2Ju8pjThmcZ,Koji Kikkawa,SINGLES+,せつなさを殺せない2014,34,316760,False,0.525,0.774,11,-4.228,0,0.0327,0.000332,0.0,0.138,0.736,137.869,4,Rock
7zbNyCtgNRmJ1BdiaMsqEy,Craig David;Galantis;Mike Brainchild,DNA (Part 2),DNA (Part 2),17,232000,False,0.685,0.736,11,-2.465,1,0.0377,0.013,0.0,0.191,0.39,119.969,4,Rock
0vFOzaXqZHahrZp6enQwQb,Pink Floyd,The Dark Side of the Moon,Money,73,382834,False,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,1,Rock
2VyjUsHp5ozPTzvEg0xJjj,Yellowcard,Christmas Rock 2022,Christmas Lights,0,241653,False,0.517,0.571,9,-8.478,1,0.0293,0.00674,0.00142,0.0508,0.222,130.905,4,Rock
6UzTyhhqRDeuyfinRdBgFD,BOØWY,LAST GIGS COMPLETE,"LONGER THAN FOREVER - FROM ""LAST GIGS""",38,244053,False,0.249,0.945,7,-3.041,1,0.0411,1.19e-05,0.0958,0.858,0.479,164.109,4,Rock
3lh4rUF5pRYwEqWn7EoDGQ,Los Estramboticos,Sueños de Anoche,Estoy Solo,33,233653,False,0.617,0.969,4,-5.354,0,0.0486,0.000792,0.0142,0.129,0.791,153.07,4,Rock
7rgUYidQh5tH0YlXCoKaYJ,The Beatles,With The Beatles (Remastered),You Really Got A Hold On Me - Remastered 2009,53,181346,False,0.373,0.388,9,-9.31,1,0.0337,0.525,0.0,0.267,0.687,77.643,4,Rock
0NrXd3e8BRWhpyy9nsDQLF,Kaiser Chiefs,Employment,Modern Way,56,243626,False,0.536,0.764,1,-5.174,0,0.0393,0.0302,1.06e-05,0.104,0.294,147.585,4,Rock
2oj0VaCFrfQ4s9ps723RQ3,Plebe Rude,Enquanto A Tregua Nao Vem,Luzes,36,223426,False,0.488,0.844,2,-5.879,1,0.0358,0.0304,1.68e-05,0.88,0.438,151.326,4,Rock
7AFASza1mXqntmGtbxXprO,XXXTENTACION,?,changes,80,121886,False,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934,4,Rock
5ohfpKB5tt275f4Y4lQ9F7,Slayer,Reign In Blood (Expanded),Angel Of Death,60,291773,False,0.326,0.995,1,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,4,Rock
2wVWGFVkL5I3JGsoWBx2AZ,blink-182,EDGING,EDGING,78,151533,True,0.606,0.905,5,-3.117,1,0.0518,0.0044,0.0,0.151,0.706,143.952,4,Rock
5AGpwi302O4J13KbhiCymt,Coqeéin Montana,Pobre Pero Rico,No More,35,167897,False,0.795,0.566,2,-8.124,1,0.159,0.431,0.0,0.189,0.453,140.874,4,Rock
1eSmUVZcTsTLGoi3iGWiMt,Eikichi Yazawa,この夜のどこかで (50th Anniversary Remastered),青空 - Remastered 2022,32,208613,False,0.65,0.818,4,-7.549,1,0.0315,0.255,6.86e-06,0.323,0.897,116.585,4,Rock
2laJdkltxYwwCJanm7yBnn,Raimundos;Érica Martins,Só as Melhores do Pop Rock Brasileiro,A mais pedida,0,233733,False,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43e-05,0.0693,0.467,125.056,4,Rock
3gkQ9XLIprKy7RwAllJLfd,Stevie Wonder,Rock Christmas 2022 - The Very Best Of,What Christmas Means To Me,0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,Rock
54yLLvpezvPO1lA3GspiZj,Dio,Holy Diver,Holy Diver,67,340640,False,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,4,Rock
2h3NyiQQbUHavbvtrkeevt,Lasse Stefanz,Road Trip,Hanna kommer hem,35,235376,False,0.691,0.782,5,-5.665,1,0.0246,0.0323,0.00102,0.108,0.859,123.986,4,Rock
5n40SAKMk89wdWyhTfWzx4,Gondwana,RAS Portraits,Antonia,45,248213,False,0.763,0.64,0,-8.044,1,0.0411,0.298,0.00244,0.0538,0.94,95.487,4,Rock
2vYGlPIhtLGM23rXY8hfgX,The All-American Rejects,OO's Music Grandi Successi,Dirty Little Secret,1,194080,False,0.459,0.955,10,-4.26,1,0.0448,0.000311,4.29e-06,0.421,0.485,143.865,4,Rock
0i02Kc3QwlaLx6bTNaxrl6,Los Hermanos Carrion,20 Exitos Colleccion de Oro,Lagrimas de Cristal,29,169266,False,0.694,0.53,4,-11.278,1,0.0762,0.382,0.00165,0.0939,0.961,137.53,4,Rock
0o6IpCamGVL5cw2dHIMLEo,PHARAOH;Big Baby Tape,PHUNERAL,Шипучка,50,179999,True,0.967,0.571,0,-10.93,1,0.401,0.0476,1.11e-05,0.0823,0.378,120.027,4,Rock
2U4MHuPfEpodUXGECdrR9N,PXNDX,Poetics,Agradable Locura Temporal,42,219200,False,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,Rock
3f07vmqG0FxVFdUWqTREEw,7ru7h,Lying To Myself,Lying To Myself,48,173893,True,0.661,0.666,4,-6.088,1,0.0509,0.0486,0.0,0.0821,0.539,166.944,4,Rock
2p9P80g69GvL8fcIaBC7nu,Mohan Kannan,Queen,Kinare,48,212167,False,0.526,0.464,7,-7.767,1,0.0274,0.359,0.00167,0.117,0.165,141.934,4,Rock
30V02AmDYMRvrHE4L8cZAo,The Rolling Stones,Out Of Our Heads,Play With Fire - Mono Version,55,133320,False,0.578,0.429,2,-9.601,1,0.0268,0.178,6.01e-05,0.171,0.0889,108.738,4,Rock
2taj2EL9pQ7DeguakmFefM,Onze:20,Sei Que É Você,Sei Que É Você,35,202757,False,0.32,0.515,1,-6.379,1,0.0305,0.5,0.0,0.11,0.187,133.876,4,Rock
3w5Ekq9O8g0gGFEsT77Ydi,Nirvana,In Utero - 20th Anniversary Remaster,Serve The Servants,61,217173,False,0.435,0.895,10,-8.7,1,0.0421,1.13e-05,0.0318,0.19,0.668,119.659,4,Rock
68AJgDAbi9ry1ZVc9eh7ll,Talking Heads,Psycho Killer: 1977 Rock,Psycho Killer,56,261413,False,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,4,Rock
6pnXgTwCoVf8g44E0OPJeE,The Presidents Of The United States Of America,Pure Frosting,Man (Opposable Thumb),28,196266,False,0.391,0.834,1,-6.657,1,0.048,0.0233,9.85e-05,0.363,0.694,92.147,4,Rock
374BLwBG2RrEVQhTimtzZf,The Guess Who,The Best Of The Guess Who,Hand Me Down World,31,201666,False,0.673,0.456,0,-13.051,1,0.0293,0.0459,9.81e-05,0.147,0.859,101.015,4,Rock
32iUMk2C5wVPNPBEZpIC3T,The Leather Nun,Force Of Habit (30th Anniversary Edition),Gimme! Gimme! Gimme! (A Man After Midnight),21,228510,False,0.371,0.894,7,-7.437,1,0.044,4.44e-05,0.000196,0.152,0.292,128.465,4,Rock
4aSaL4bbi8guzD8roZB1OX,ELLEGARDEN,Bare Foot,Raindrops,34,221226,False,0.435,0.906,7,-1.929,1,0.0967,0.00157,0.0,0.153,0.342,128.049,4,Rock
5UOR3nDhN2PNN4PT532PcP,Aden x Asme,Vågor & fåglar,Online,33,211376,True,0.445,0.757,1,-4.876,0,0.0913,0.169,0.0,0.119,0.241,109.046,4,Rock
2rggQ3hWhqF27FaxGLPnth,Creedence Clearwater Revival,Halloween Scary Party,I Put A Spell On You,0,270360,False,0.437,0.742,4,-7.062,0,0.0291,0.00651,0.037,0.112,0.688,102.186,4,Rock
7FtRUrOEDUHTvenvp1BqZo,Rainbow,Ritchie Blackmore's Rainbow,Catch The Rainbow,58,396466,False,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4,Rock
3nRT5DZvVGnf9ElzQNbJ17,HOTEI,STILL ALIVE,STILL ALIVE,36,250440,False,0.465,0.988,2,-2.888,1,0.074,0.00504,0.00166,0.313,0.665,171.981,4,Rock
1tY8PhIOqDTx1GHDEhSuxh,Connie Francis,The Collection,Lipstick On Your Collar,45,136573,False,0.526,0.931,7,-6.723,1,0.0526,0.342,9.91e-05,0.271,0.929,165.365,4,Rock
6PN51jW5TJ4XOFMO41lc6h,Paolo Nutini,Caustic Love,Better Man,56,329046,False,0.556,0.434,7,-9.548,1,0.0363,0.407,0.00545,0.104,0.505,147.507,4,Rock
5nP6bZZpeT9hbtvePmy9ko,Elvis Presley,Moody Blue,Moody Blue,62,169320,False,0.643,0.729,0,-10.231,1,0.0297,0.674,7.99e-06,0.173,0.963,135.29,4,Rock
34MmiSex3YhpGXyE1Xrzpa,NX Zero,Norte,Pedra Murano,36,231679,False,0.674,0.821,8,-5.928,0,0.0333,0.0243,0.000117,0.149,0.949,96.005,4,Rock
4qdciGWDHMCQrXz86KMt7q,Sumo,After Chabon,Percussion Baby,40,226133,False,0.89,0.543,11,-10.976,0,0.0948,0.106,0.159,0.0719,0.284,111.926,4,Rock
2HaUEu0wAO5AOT0UB3i0LO,Finger Eleven,Life Turns Electric (BonusTrack Version),Living In A Dream,59,184773,False,0.534,0.922,8,-2.305,1,0.0568,0.00216,6.34e-05,0.257,0.71,98.022,4,Rock
2MV2CBFcQa6WPLFMicSvu3,Little Symphony,Rialto Beach,Nosara,21,119101,False,0.0614,0.00153,0,-28.262,1,0.0516,0.969,0.995,0.112,0.0671,74.04,3,Rock
5llJJM8CQpZhfUBwrJzp4c,Blur,Alternative Rock Mixtape,The Universal,1,238520,False,0.32,0.546,9,-8.33,1,0.0278,0.181,1.98e-06,0.0928,0.263,163.824,3,Rock
7mwpOCSVkUcfrSp53PKrfL,31 Minutos;C-Lurio & Area 31,Ritmo Sideral,Ritmo Sideral,36,170019,False,0.773,0.831,6,-6.304,1,0.154,0.13,0.000649,0.102,0.904,99.88,4,Rock
1APRT5NO87tgWVmJ9WN1AU,Skelly,Jedna z mála,Jedna z mála,37,172660,True,0.64,0.556,1,-9.781,1,0.0612,0.491,0.0,0.107,0.333,139.877,4,Rock
5UFr6YU5nIp1ra63Yusbp7,Yeah Yeah Yeahs;A-Trak,Twisted Halloween Hits,Heads Will Roll - A-Trak Remix,0,383893,False,0.738,0.607,8,-3.933,0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4,Rock
24WyT7rIQvUUEZVyLMEEf6,Nelson Ned,Antologia (Volumen 2),El Preso No. 9,41,205400,False,0.519,0.38,11,-11.009,0,0.0342,0.716,0.0,0.283,0.617,121.587,3,Rock
7AQQBWgKM06aL368PRYFHy,The Minds Of 99,The Minds Of 99,Det Er Knud Som Er Død,43,185121,False,0.395,0.779,9,-5.117,0,0.0432,0.0338,3.97e-06,0.226,0.116,167.104,4,Rock
75CgD6l7K4qMzZrn4CbZqz,Simply Red,Stars (Collector's Edition),Stars,69,248599,False,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,4,Rock
0RRFR09sDU4CyQIE4VkhDp,SPYAIR,BEST OF THE BEST,イマジネーション,50,180133,False,0.485,0.94,1,-2.954,1,0.0599,0.00227,1.48e-05,0.161,0.593,101.929,4,Rock
55WurKBHqRBBjgpyuLQKT3,Los Caligaris,Somos Todos Vivos,Que Corran - Vivo,39,306680,False,0.484,0.777,0,-6.824,1,0.101,0.0295,0.0,0.984,0.497,172.13,4,Rock
0iZbHx2s0PaR9fEYmNbUcb,Baby Tate,Trending Hip Hop,Dancing Queen,0,193076,True,0.908,0.559,11,-6.329,1,0.333,0.00656,0.0,0.234,0.616,143.993,4,Rock
2jcdviEbZPIpwM10JBQNYc,Masaharu Fukuyama,Calling,恋人 (Original Version),33,272773,False,0.649,0.336,7,-12.053,1,0.0299,0.27,0.0,0.137,0.47,71.967,4,Rock
4gC6xOiJLHTpIARRdmYMaQ,Lipsika;Aditya Iyengar,Macherla Niyojakavargam,Ra Ra Reddy I Am Ready,72,260000,False,0.738,0.903,1,-7.528,1,0.253,0.383,0.0109,0.146,0.699,78.971,4,Rock
59BweHnnNQc5Y55WO30JuK,Vashti Bunyan,Some Things Just Stick In Your Mind,Train Song,50,135360,False,0.576,0.382,4,-9.98,0,0.0361,0.888,0.000555,0.132,0.55,102.575,4,Rock
0FR7dm7MDijFi8QQyrzp2E,Eduardo Falú,Volumen 1,Zamba de la candelaria,27,186801,False,0.475,0.284,8,-13.63,0,0.0389,0.954,0.00139,0.268,0.481,98.856,3,Rock
3TMvKeEMDeZNzeFeU8kJCx,Boys Like Girls,Boys Like Girls,Thunder,57,236680,False,0.508,0.821,2,-5.279,1,0.0395,0.223,0.0,0.316,0.463,75.057,4,Rock
1ZLtE9tSJdaUiIJ9YoKHQe,Paramore,Decode,Decode,73,261959,False,0.28,0.87,10,-4.219,0,0.0592,0.000686,0.00608,0.101,0.284,164.057,4,Rock
6OsIb7RKndyPBew3traCr8,The Knocks;Rivers Cuomo;Royal & the Serpent,All Out Alternative,Sound the Alarm,0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,Rock
6KM2mJimGhfNLNbo3VBfhp,Jarvis Cocker,Aline (From CHANSONS d'ENNUI TIP TOP),Aline,50,210733,False,0.299,0.696,7,-5.074,1,0.0429,0.0606,8.11e-06,0.386,0.405,89.154,3,Rock
5qcQz49Gk3b0urU2RhyAEr,Jonas Lundqvist,Vissa nätter,Vissa nätter,24,264893,False,0.538,0.879,6,-4.917,0,0.044,0.0234,1.32e-06,0.122,0.721,138.975,4,Rock
1JorgVEvGT4McTPnJSQGtP,The Beach Boys,Greatest Hits,"Help Me, Rhonda",29,169280,False,0.528,0.716,1,-7.478,1,0.0308,0.104,0.0,0.0552,0.851,139.713,4,Rock
7fLTytvnvxy653VWxflTRf,Faces,A Nod Is as Good as a Wink... to a Blind Horse,Stay with Me,66,279360,False,0.458,0.869,9,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,4,Rock
0X2rK2dB3aEGw1KOK0ioAL,Rob Zombie,Pumpkin Patch Hits,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,Rock
4KpKyRFwN0gcwj58Uqjv7q,XXXTENTACION,SKINS,STARING AT THE SKY,57,85123,False,0.557,0.338,5,-9.892,1,0.0257,0.134,0.00184,0.14,0.689,140.935,4,Rock
2PAwhchKPd8F5FDYXQmZgL,Seon;Kado,Float,Float,56,162901,True,0.802,0.579,6,-4.12,0,0.0325,0.189,0.0,0.219,0.647,111.994,4,Rock
1Qdnvn4XlmZANCVy3XjrQo,Audioslave,Audioslave,Show Me How to Live,70,277840,False,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4,Rock
6XsJTpZwPKMcG8QK8k14Z6,ASIAN KUNG-FU GENERATION,ワールド ワールド ワールド,アフターダーク,57,192026,False,0.387,0.95,1,-3.747,1,0.0475,0.00193,0.0,0.0689,0.541,191.006,4,Rock
4ahdel2ygLNWN47cDexfwt,Ouse,You Make It Worse,You Make It Worse,47,181178,True,0.808,0.462,0,-11.588,1,0.0622,0.444,0.0,0.111,0.393,105.042,4,Rock
0OiMOaoZzKb8eNlOj70d4V,Danny Carvalho,Slack Key Journey - On My Way,Aloha 'Oe,21,170200,False,0.371,0.22,0,-17.693,1,0.0361,0.947,0.94,0.108,0.209,89.041,4,Rock
78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055,4,Rock
1yUW9yyvB0RrNoD401vc2d,The Presidents Of The United States Of America,II,Lunatic To Love,27,177466,False,0.571,0.829,1,-6.173,1,0.0622,0.0604,0.000269,0.117,0.444,102.369,4,Rock
7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,Rock
5dnHw5AJ6YTCWG2em1GD2g,PXNDX,La Revancha Del Principe Charro,Señor Payaso,34,195680,False,0.3,0.935,3,-2.879,1,0.0591,0.000109,0.0,0.107,0.333,163.767,4,Rock
34a6NM8e3A7vA9WfSrIa07,Shogo Hamada,The History of Shogo Hamada“Since 1975”,陽のあたる場所,34,253600,False,0.423,0.536,9,-6.293,1,0.0277,0.412,0.0,0.126,0.157,81.074,4,Rock
74SUn8w4lYSwgOGPvVZiEo,Lebanon Hanover,Tomb for Two,Gallowdance,67,292600,False,0.705,0.766,8,-8.432,1,0.033,0.511,0.845,0.109,0.279,138.033,4,Rock
7aGyRfJWtLqgJaZoG9lJhE,salem ilese,Mad at Disney,Mad at Disney,72,136838,False,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4,Rock
0BWhmRyHvBLMcEJDAos2PD,Charly García,Unplugged,Los Dinosaurios - Live,39,220533,False,0.42,0.52,5,-13.33,1,0.126,0.903,0.0046,0.539,0.286,85.299,4,Rock
5F38bWepavLdPnAP0s22Xo,Los Prisioneros,"Ni Por La Razón, Ni Por La Fuerza (Edición Especial)",We Are Sudamerican Rockers,40,215226,False,0.844,0.589,2,-9.859,1,0.212,0.184,0.0,0.103,0.962,141.462,4,Rock
5GHjhiMYYSCfCGHHfoNVhV,Cold Cave,Love Comes Close (Deluxe Edition),Love Comes Close,29,265426,False,0.617,0.778,4,-8.916,0,0.0733,0.0113,0.502,0.106,0.887,125.021,4,Rock
7nbAMKGkPMjc4EuNNsjXqZ,Cigarettes After Sex,Neon Moon,Neon Moon,63,225767,False,0.269,0.489,4,-11.099,1,0.0303,0.0972,0.0935,0.102,0.277,180.247,4,Rock
42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro,Pañuelos al viento,Paloma,2,285024,False,0.727,0.382,9,-9.145,1,0.0314,0.809,0.0,0.0998,0.828,115.003,4,Rock
4d3ORkKEIDZF9MOV2erLAq,The Platters,Classic Christmas 2022,All I Want For Christmas Is My Two Front Teeth,0,131973,False,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,Rock
4GvVWN9eVDtHqQK6Pe1stT,James Blunt,Christmas Time,Wisemen,2,221773,True,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,4,Rock
3wAXK2nhnsS6vdnGQ0Dph0,Dream Note,Tere Janey Ke Baad,Tere Janey Ke Baad,48,234000,False,0.614,0.278,2,-14.636,1,0.0319,0.897,1.99e-06,0.0722,0.316,60.048,4,Rock
7FRfYOql61DGDp9VPPe2qA,Alice In Chains,Dirt (2022 Remaster),Down In A Hole (2022 Remaster),65,338226,False,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,4,Rock
0EcpFZArVrXZJ4vh9hLPsz,Tom Petty and the Heartbreakers,Pop Christmas 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,Rock
042J1bbhYbWcal95ZPOuJe,Siddhant Bhosle;Sukriti Kakar,Khoya,Khoya,42,178163,False,0.812,0.397,9,-8.426,1,0.189,0.471,2.32e-05,0.321,0.541,97.949,4,Rock
4zLNjhQpR97oTZes5syc1I,Rod Stewart;Michael Bublé,Christmas Classics,Winter Wonderland,0,143226,False,0.684,0.491,0,-7.655,1,0.0361,0.71,0.0,0.144,0.4,117.916,4,Rock
3BIhns7KtqJ6YlcVeaCTp3,Creep Hyp,世界観,アイニー,32,223093,False,0.534,0.833,2,-4.094,1,0.0365,0.0121,0.0,0.233,0.808,126.015,4,Rock
2tYheXpWuvarJVOTyXRuqF,The Mighty Mighty Bosstones,Emo Christmas 2022,X'Mas Time (It Sure Doesn't Feel Like It),0,177640,False,0.47,0.666,2,-5.141,1,0.0321,0.0427,0.0,0.268,0.374,125.518,4,Rock
5KXhpAEkmtJ1BsuugIzrAv,PXNDX,Bonanza,Aforismos,34,187173,False,0.389,0.933,6,-3.217,1,0.0667,2.07e-05,1.98e-05,0.374,0.661,143.994,4,Rock
0mzvOHsVWF1NWXbBbN6qtW,PXNDX,10 + Downloaded,Narcisista por excelencia,35,227239,False,0.385,0.903,7,-5.848,0,0.106,0.000168,0.0015,0.155,0.428,164.076,4,Rock
5beFyfeOIzT9TDplsRbnTT,The Exies,A Modern Way of Living With The Truth,Stray,50,216386,False,0.185,0.779,0,-4.295,0,0.0541,0.00137,1.23e-06,0.0944,0.263,159.076,4,Rock
6Oq3A4IxlvSU2PQVWb7D3G,Grupo Yndio,20 Exitos,Lagrimas Por Un Recuerdo,30,138004,False,0.406,0.663,5,-7.285,1,0.0294,0.107,0.0,0.0949,0.694,166.089,4,Rock
0vLaSLUZKz7piNFTTtXRy8,Los Twist,Serie De Oro,Ricardo Ruben,35,203520,False,0.714,0.538,2,-11.453,1,0.0594,0.0183,0.0,0.0881,0.965,136.181,4,Rock
5C1RYhiWM3mPIVSxeBZYiw,Simple Plan,Simple Plan,Save You,27,225866,False,0.237,0.864,3,-3.534,1,0.0367,0.000214,0.0,0.174,0.489,158.984,4,Rock
1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Plastic Beach,Rhinestone Eyes,80,200173,False,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,Rock
2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,Electric Ladyland,All Along the Watchtower,77,240800,False,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,Rock
32OYpRgfeg4wPh5kD3DNy5,Allison,120 Km/Hr.,No Hay Distancia,37,262546,False,0.482,0.812,3,-2.03,1,0.0321,0.021,0.0,0.106,0.435,94.978,4,Rock
3QMozI3U5p1BDf7LGB6dan,Henry Jackman;Matthew Margeson,Kingsman - The Secret Service (Original Motion Picture Soundtrack),Manners Maketh Man,45,97986,False,0.316,0.258,11,-12.151,0,0.0386,0.779,0.49,0.0892,0.168,116.926,4,Rock
5gRjZANENPGzKGrOsBIVUa,Bush,Post-Millennial Noise,Headful of Ghosts,0,261293,False,0.432,0.706,5,-5.061,1,0.0426,0.00108,0.0,0.378,0.29,136.981,4,Rock
0N7UyDRbyHe2L63ilYDcRK,Andrew Foy;Renee Foy,Afterglow,Afterglow,33,211358,False,0.711,0.168,0,-16.504,1,0.0367,0.868,1.99e-05,0.114,0.299,109.937,4,Rock
0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,From Under The Cork Tree,"Dance, Dance",77,180266,False,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,4,Rock
5za1rQxonoklehgkQ4UxMs,New Model Army,Between Wine and Blood,Angry Planet,22,325280,False,0.539,0.929,2,-7.413,1,0.0622,0.00284,0.569,0.088,0.0456,92.512,4,Rock
4to8RSl1qZa7q3X8z4nOk3,Charlie Brown Jr.,De 1997 A 2007,Pontes Indestrutíveis,48,209084,False,0.729,0.711,7,-8.04,1,0.119,0.248,0.0,0.198,0.808,159.019,4,Rock
3GsnjW91IJGJlMxzNPNXAY,Mr.Children,Kind of Love,虹の彼方へ,37,215026,False,0.504,0.801,7,-7.652,1,0.0312,0.0273,1.01e-06,0.362,0.428,139.0,4,Rock
71DWSe2L6pZ6zIJM7Za3b5,Linkin Park,Twilight Original Motion Picture Soundtrack (International Special Edition),Leave Out All The Rest,40,199960,False,0.514,0.63,0,-5.896,1,0.0316,0.192,1.16e-06,0.138,0.206,80.06,4,Rock
1CPhllOfBgOtTTDe05tSEw,OAFF;Lothika,Tu Kahaan (1 Min Music),Tu Kahaan - 1 Min Music,61,60000,False,0.582,0.718,4,-6.826,1,0.0378,0.556,0.497,0.191,0.074,138.028,4,Rock
6QjunwjfwHiGZMU41A4iML,Heart,Best 70s Rock Tunes,Crazy On You,1,293440,False,0.435,0.459,9,-12.442,0,0.0329,0.117,0.000103,0.132,0.383,129.929,4,Rock
5Zyv0v4rPcrXjkaeImuodv,Jimi Hendrix,Axis: Bold As Love,One Rainy Wish,56,221826,False,0.316,0.756,8,-6.315,1,0.1,0.294,0.429,0.351,0.332,165.963,4,Rock
1XTXpb4JcidFdrZtz7HlkQ,Bryan Adams,Christmas Songs 2022,Merry Christmas,0,151387,False,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,Rock
5N892EXPu8buGU6DIN1RTM,Hanni Licht,Green Quartz,Green Quartz,42,156617,False,0.504,0.0594,2,-17.779,1,0.0549,0.991,0.926,0.112,0.32,113.051,4,Rock
1xQycyAmSZBOIQA4i5DYDq,Biquini Cavadão,Agora,Chove Chuva,39,245600,False,0.684,0.814,2,-8.868,1,0.0341,0.00717,0.0632,0.113,0.81,136.052,4,Rock
5TXzVBQj31PD1YIS2Ll1mp,BBS Paranoicos,Delusional,Sanatorio,36,217072,False,0.458,0.926,6,-4.633,1,0.0569,0.000476,5e-06,0.0986,0.586,160.051,4,Rock
5h0x0UIV8XFVh57X1NJMBn,Butthole Surfers,The Ultimate ESK8 Metal Album.,Who Was In My Room Last Night?,34,249000,False,0.308,0.889,6,-8.691,0,0.117,0.000812,0.0119,0.271,0.255,182.063,4,Rock
6UFivO2zqqPFPoQYsEMuCc,Clairo,Immunity,Bags,75,260519,False,0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4,Rock
262jGMuFthtLE5JrmRhQec,Radio Catoche,Monstruo de Bares,Las Chicas Como Tú,32,142898,False,0.674,0.952,2,-1.965,1,0.0493,0.0459,2.78e-06,0.178,0.962,160.175,4,Rock
06B04lID9HGPwPWwBkTQfU,Nirvana,In Utero - 20th Anniversary Remaster,Frances Farmer Will Have Her Revenge On Seattle,59,250013,False,0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,4,Rock
4DVU0z4zLAqPq2ShvB7Hl3,Panteon Rococo,Panteón Rococó,Que Pasará,47,240373,False,0.736,0.878,0,-5.185,1,0.0654,0.0263,0.0,0.112,0.833,160.078,4,Rock
60Cohjy8lgh1jIkTpGz9S1,Árbol,Goodbye Adiós,Goodbye Adiós,36,211194,False,0.584,0.749,2,-6.155,1,0.0299,0.0102,0.0,0.102,0.577,159.956,4,Rock
6DulvzWONaGcej1H2pj3i2,All Time Low,Emo Christmas 2022,"Merry Christmas, Kiss My Ass",2,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,Rock
